num,index,date,open,high,low,close,volume,per,pbr,roe,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
544,544,20180323,50340,50720,49600,49720,14854950,9.35,1.25,14.08,0.95185649,0.953325883,0.961409243,1.046702175,1.001961909,1.002198413,1.002135798,0.999839163,50900,9725270,-0.023182711,0.527458878,51034,11119460,-0.025747541,0.335941673,49259,12807817.5,0.009358696,0.159834609,49074.33333,15354713.33,0.013156912,-0.032547878,51311.66667,13216711.67,-0.031019586,0.123952037,-0.027809965,0.020112631,-0.002413516,-0.0397837,0.757129677
545,545,20180326,49420,50280,49040,50280,10057750,9.35,1.25,14.08,0.985571264,0.982104034,0.98746749,1.074816474,1.001017529,1.00164063,1.001608182,0.999411242,50808,10093050,-0.010392064,-0.003497456,51088,11256340,-0.015815847,-0.106481325,49412,12689540,0.017566583,-0.207398377,49084,15335681.67,0.024366392,-0.344160226,51290.66667,13226861.25,-0.01970469,-0.23959662,-0.006033789,0,-0.024661893,0.011263073,-0.322936126
546,546,20180327,50320,50460,49080,49980,11874000,9.35,1.25,14.08,0.998795205,0.988915549,0.991577366,1.078924538,1.000194195,1.001117649,1.001102206,0.998982484,50564,10829200,-0.011549719,0.096479888,50920,10433870,-0.01846033,0.13802453,49542,12805207.5,0.008840983,-0.072721,49113.66667,15266250.83,0.017639354,-0.222205889,51265.5,13209791.25,-0.025075343,-0.101121299,0.000795545,0.009603842,-0.018007203,-0.005966587,0.180582138
547,547,20180328,49100,49100,48340,48700,15159450,9.35,1.25,14.08,0.997666917,0.981155016,0.981376415,1.066704569,1.000961219,1.002392599,1.002370178,1.00035177,50092,12080050,-0.027788868,0.254916163,50614,10678490,-0.037815624,0.419624872,49608,13071652.5,-0.018303499,0.159719477,49102.66667,15339848.33,-0.008200505,-0.011760112,51224.5,13258594.17,-0.049283058,0.143367827,-0.017607043,0.008213552,-0.007392197,-0.025610244,0.276692774
548,548,20180329,48700,49560,48320,49040,10067000,9.35,1.25,14.08,1.016618254,0.997959106,0.997402796,1.08300293,1.000027717,1.001816394,1.00180944,0.99986875,49544,12402630,-0.010172776,-0.188317317,50364,10796945,-0.026288619,-0.067606624,49707,12816885,-0.013418633,-0.214551742,49070.66667,15357874.17,-0.000624949,-0.344505633,51202.66667,13200342.5,-0.042237383,-0.237368273,0,0.010603589,-0.014681892,0.00698152,-0.335925776
549,549,20180330,49080,49900,49080,49220,7777100,9.35,1.25,14.08,1.012758771,1.003208584,1.002148695,1.08686813,1.000267933,1.002045463,1.002026914,1.000154352,49444,10987060,-0.004530378,-0.29215823,50172,10356165,-0.018974727,-0.249036685,49867,12542465,-0.012974512,-0.379938473,49040.66667,15346255,0.003656829,-0.493224894,51182.16667,13175176.67,-0.038336921,-0.409715695,0.000815661,0.013815522,-0.002844372,0.003670473,-0.227465978
550,550,20180402,49000,49220,48500,48540,7115650,9.35,1.25,14.08,1.005634226,0.998109122,0.997493609,1.08029523,1.000360274,1.0021725,1.002244383,1.000433053,49096,10398640,-0.011324752,-0.315713401,49952,10245845,-0.028267136,-0.305508721,50034,12193200,-0.029859695,-0.416424729,48989.33333,15297957.5,-0.009172065,-0.534862742,51159.5,13134261.67,-0.051202611,-0.458237533,-0.004469728,0.014009065,-0.000824063,-0.013815522,-0.085050983
551,551,20180403,47880,48140,47280,48120,12768250,9.35,1.25,14.08,1.007723831,1.002552016,1.001455337,1.08345495,1.000563307,1.002609468,1.002781906,1.001031674,48724,10577490,-0.012396355,0.207115299,49644,10703345,-0.030698574,0.192921465,50089,12060445,-0.039310028,0.058688133,48940,15315837.5,-0.01675521,-0.166336807,51133.16667,13133085.42,-0.058927832,-0.027779871,-0.013597033,0.000415628,-0.017456359,-0.008652658,0.794389831
552,552,20180404,48160,48260,46920,46920,12384200,9.35,1.25,14.08,0.993741524,0.990055381,0.989540263,1.068970092,1.000914035,1.00288627,1.003313993,1.001616081,48368,10022440,-0.029937149,0.235647208,49230,11051245,-0.046922608,0.120615822,50004,11608302.5,-0.061675066,0.066839876,48853.33333,15364221.67,-0.039574236,-0.193958518,51084.16667,13065288.75,-0.081515799,-0.052129636,0.000831255,0.02855925,0,-0.024937656,-0.030078515
553,553,20180405,47400,49380,47340,48740,13245600,9.35,1.25,14.08,1.000460534,0.996567351,0.996345286,1.074633576,1.001153562,1.003292364,1.003962421,1.002338343,48308,10658160,0.008942618,0.242766106,48926,11530395,-0.00380166,0.148755095,49981,11297400,-0.024829435,0.172446758,48798.66667,15445254.17,-0.001202219,-0.142416184,51035,13061900.83,-0.044969139,0.014063739,0.010230179,0.013130899,-0.028723841,0.038789429,0.06955637
554,554,20180406,48000,48580,47400,48400,12532700,9.35,1.25,14.08,1.000064544,0.995331613,0.994511437,1.071210305,1.000894768,1.003194356,1.004100273,1.002555552,48144,11609280,0.005317381,0.079541539,48794,11298170,-0.008074763,0.109268138,49914,11208815,-0.030332171,0.118111058,48765.33333,15353905.83,-0.007491661,-0.183745157,50981.66667,13050584.17,-0.050639119,-0.039682834,-0.015182602,0.003719008,-0.020661157,-0.00697579,-0.053821646
555,555,20180409,48260,49440,48200,49200,9950400,9.35,1.25,14.08,1.005991491,1.003328023,1.001180435,1.076866826,1.00031352,1.00268047,1.003791515,1.002366622,48276,12176230,0.019139945,-0.182801245,48686,11287435,0.01055745,-0.118453395,49887,11271887.5,-0.013771123,-0.117237464,48771.33333,15210299.17,0.008789316,-0.345811684,50941.66667,13028490.42,-0.034189432,-0.236258409,-0.002892562,0.004878049,-0.020325203,0.016528926,-0.206044986
556,556,20180410,48540,49220,48040,48880,10984350,9.35,1.25,14.08,1.008126588,1.007126675,1.003980011,1.077978428,1.000147501,1.002497234,1.003822124,1.002494918,48428,11819450,0.009333443,-0.070654726,48576,11198470,0.006258235,-0.019120469,49748,10816170,-0.017447938,0.015548942,48782,14974641.67,0.002008938,-0.266469927,50899.66667,13038610.42,-0.039679369,-0.157552097,-0.013414634,0.00695581,-0.017184943,-0.006504065,0.103910396
557,557,20180411,49900,49900,48600,48860,10051100,9.35,1.25,14.08,1.012091882,1.01649226,1.012988535,1.085518387,0.99996313,1.002189417,1.003717042,1.002482681,48816,11352830,0.000901344,-0.114661278,48592,10687635,0.005515311,-0.059558078,49603,10683062.5,-0.014978933,-0.059155556,48793,14687652.5,0.001373148,-0.315676893,50850.16667,13033971.25,-0.039137859,-0.228853601,0.02086743,0.021285305,-0.005321326,-0.000409165,-0.084961787
558,558,20180412,49440,49440,48880,49000,12466250,9.35,1.25,14.08,1.004723559,1.012502225,1.00868754,1.078352946,1.000258072,1.002325136,1.0039834,1.002885133,48868,11196960,0.002701154,0.113360233,48588,10927560,0.00847946,0.140808195,49476,10862252.5,-0.009620826,0.147667116,48800.66667,14727156.67,0.004084644,-0.153519564,50802.16667,13053600.42,-0.035474209,-0.044995281,0.011870651,0.008979592,-0.00244898,0.00286533,0.240287133
559,559,20180413,49600,50180,49400,49800,10278300,9.35,1.25,14.08,1.01108959,1.024622081,1.02079388,1.088606056,1.000405508,1.002289893,1.004128753,1.003124657,49148,10746080,0.013266054,-0.043530292,48646,11177680,0.023722403,-0.080462135,49409,10766922.5,0.007913538,-0.045381816,48797.33333,14558634.17,0.020547571,-0.294006575,50775.66667,13038347.08,-0.019215241,-0.211686885,0.012244898,0.007630522,-0.008032129,0.016326531,-0.175509877
560,560,20180416,50320,50600,49860,50340,7877450,9.35,1.25,14.08,1.011631251,1.0294479,1.026337714,1.092245493,1.000387015,1.002157734,1.004180037,1.003260956,49376,10331490,0.019523655,-0.237530114,48826,11253860,0.031008069,-0.300022392,49389,10749852.5,0.0192553,-0.267203899,48809.33333,14505707.5,0.031360122,-0.456941345,50746.5,13037100.42,-0.008010405,-0.395766716,0.010441767,0.005164879,-0.009535161,0.010843373,-0.233584348
561,561,20180417,50240,50540,49820,49980,7772000,9.35,1.25,14.08,1.011059447,1.033775883,1.031233017,1.095014218,0.999401004,1.000883676,1.0030684,1.002208262,49596,9689020,0.00774256,-0.197854891,49012,10754235,0.019750265,-0.277307963,49328,10728790,0.013217645,-0.275593986,48810.66667,14387760,0.023956512,-0.459818624,50710.5,13032608.33,-0.014405301,-0.403649692,-0.001986492,0.011204482,-0.003201281,-0.007151371,-0.013386312
562,562,20180418,51000,51360,50580,51360,13462600,9.35,1.25,14.08,1.000414365,1.0242575,1.021933585,1.083155019,0.999723541,1.000989594,1.003340306,1.002529774,50096,10371320,0.025231555,0.29806042,49456,10862075,0.038498868,0.23941328,49343,10956660,0.040877125,0.22871386,48844.66667,14458470.83,0.051496581,-0.068878019,50688.16667,13096412.92,0.013254244,0.027960869,0.020408163,0,-0.015186916,0.027611044,0.732192486
563,563,20180419,52000,52980,51540,52780,17190550,9.35,1.25,14.08,0.988271448,1.011471024,1.009633317,1.068225032,0.999317935,1.000212183,1.002681957,1.001930254,50852,11316180,0.037913946,0.519112457,49860,11256570,0.058563979,0.527157029,49393,11393482.5,0.06857247,0.508805582,48920.33333,14536298.33,0.078896982,0.182594744,50678.83333,13190643.75,0.041460439,0.303238138,0.012461059,0.003789314,-0.023493748,0.027647975,0.276911592
564,564,20180420,51800,52260,51420,51620,11761000,9.35,1.25,14.08,0.996083632,1.015389498,1.017101134,1.07375997,0.999557473,1.000142983,1.002634822,1.001912122,51216,11612720,0.00788816,0.012768757,50182,11179400,0.028655693,0.052024259,49488,11238785,0.043081151,0.046465432,48961.33333,14506770,0.054301353,-0.189275076,50672.33333,13207180.83,0.018701856,-0.109499586,-0.018567639,0.012398295,-0.003874467,-0.021978022,-0.315845043
565,565,20180423,51000,52080,51000,51900,11619000,9.35,1.25,14.08,0.988671619,1.002349045,1.005792831,1.05948725,0.99919758,0.999303573,1.001800902,1.001107747,51528,12361030,0.007219376,-0.060029787,50452,11346260,0.028700547,0.024037877,49569,11316847.5,0.047025359,0.026699352,49004,14541245,0.059097217,-0.200962504,50662.5,13242401.67,0.024426351,-0.122591182,-0.012010849,0.003468208,-0.01734104,0.005424254,-0.012073803
566,566,20180424,51840,51860,50080,50460,15770300,9.35,1.25,14.08,0.988727537,0.995341779,1.000079164,1.051024813,0.999926208,0.999836289,1.002399545,1.001740721,51624,13960690,-0.022547652,0.129621817,50610,11824855,-0.002963841,0.333656945,49593,11511662.5,0.017482306,0.369941136,49007.33333,14618077.5,0.029641822,0.078821753,50632.66667,13305519.58,-0.003410183,0.185244958,-0.001156069,0.027744748,-0.007530717,-0.027745665,0.357285481
567,567,20180425,49220,50500,49220,50400,16614600,9.35,1.25,14.08,0.989803071,0.99007962,0.996687744,1.044756811,0.999261822,0.998824045,1.001333786,1.000723086,51432,14591090,-0.020065329,0.138681209,50764,12481205,-0.007170436,0.331169547,49678,11584420,0.014533596,0.434219408,49001,14722485.83,0.028550438,0.128518661,50593.66667,13332461.67,-0.003827884,0.246176469,-0.02457392,0.001984127,-0.023412698,-0.001189061,0.053537346
568,568,20180426,50420,52160,50400,52140,18046550,9.35,1.25,14.08,1.001327697,1.000083603,1.008443949,1.054180735,1.00004614,0.999455865,1.001951604,1.001404187,51304,14762290,0.016295026,0.222476323,51078,13039235,0.02079173,0.384019078,49833,11983397.5,0.046294624,0.505962729,49016.33333,14825948.33,0.063727057,0.217227363,50551.33333,13361930.83,0.0314268,0.350594478,0.000396825,0.000383583,-0.033371692,0.03452381,0.086186246
569,569,20180427,53380,53640,52440,53000,30310800,9.35,1.25,14.08,1.010028609,1.007275979,1.017256053,1.060662534,1.001097978,1.000546381,1.003043799,1.002591182,51580,18472250,0.02753005,0.640882946,51398,15042485,0.031168528,1.015012812,50022,13110082.5,0.059533805,1.312022064,49069.66667,15126385.83,0.080097005,1.003836233,50517.5,13525178.75,0.049141387,1.241064651,0.023782125,0.012075472,-0.010566038,0.016494054,0.679589728
570,570,20180504,53000,53900,51800,51900,39565391,9.35,1.25,14.08,0.982970162,0.973137992,0.984731634,1.017948817,0.998939114,0.998579847,1.000754752,1.000598317,51580,24061528.2,0.006203955,0.644342399,51554,18211279.1,0.006711409,1.17257617,50190,14732569.55,0.034070532,1.685573,49103,14707787.35,0.056961896,1.690098113,50480.16667,13772092.01,0.028126558,1.872867171,0,0.038535645,-0.001926782,-0.020754717,0.305323218
571,571,20180508,52600,53200,51900,52600,23104720,9.35,1.25,14.08,0.962642597,0.942227291,0.951810177,0.982192127,0.998412288,0.997585816,0.999564108,0.999462121,52008,25528412.2,0.011382864,-0.094940969,51816,19744551.1,0.015130462,0.170182086,50414,15249393.05,0.043360971,0.515123908,49149.33333,14632708.52,0.070207802,0.57897767,50448.66667,13889623.43,0.042644008,0.663451866,0.013487476,0.011406844,-0.013307985,0.013487476,-0.416037112
572,572,20180509,52600,52800,50900,50900,16128305,9.35,1.25,14.08,0.995959244,0.970446326,0.978607137,1.008950601,0.999584449,0.998478,1.000307268,1.00025951,52108,25431153.2,-0.023182621,-0.365805205,51770,20011121.6,-0.016805099,-0.194032932,50613,15436598.3,0.00567048,0.044809529,49202.66667,14413841.1,0.034496775,0.118945664,50405.33333,13961821.38,0.009813776,0.155171991,0,0.037328094,0,-0.032319392,-0.301947611
573,573,20180510,51700,51700,50600,51600,13905263,9.35,1.25,14.08,1.004521301,0.976345375,0.983431929,1.012652471,1.000646472,0.999511084,1.001216676,1.001222073,52000,24602895.8,-0.007692308,-0.434811938,51652,19682592.9,-0.001006737,-0.293524838,50756,15469581.45,0.016628576,-0.101122222,49264,14172963.82,0.047417993,-0.018888132,50362.33333,14006696.91,0.024575245,-0.007241815,0.015717092,0.001937984,-0.019379845,0.013752456,-0.137834819
574,574,20180511,52000,52200,51200,51300,10314997,9.35,1.25,14.08,1.017479503,0.990007087,0.995639978,1.024574715,1.000591082,0.999485681,1.001070309,1.001123885,51660,20603735.2,-0.006968641,-0.499362766,51620,19537992.6,-0.006199148,-0.472054412,50901,15358696.3,0.007838746,-0.328393713,49328.66667,14021439.6,0.03996324,-0.264341088,50320.33333,13992704.8,0.019468604,-0.262830371,0.007751938,0.01754386,-0.001949318,-0.005813953,-0.258194757
575,575,20180514,51000,51100,49900,50100,14909272,9.35,1.25,14.08,1.008424903,0.983019547,0.987034576,1.015112626,0.999935348,0.998913573,1.000331858,1.000421983,51300,15672511.4,-0.023391813,-0.04869924,51440,19867019.8,-0.026049767,-0.249546628,50946,15606639.9,-0.016605818,-0.044684051,49400.33333,13879126.63,0.014163197,0.074222636,50267.83333,14060708.73,-0.003338782,0.060349964,-0.005847953,0.01996008,-0.003992016,-0.023391813,0.445397609
576,576,20180515,50200,50400,49100,49200,18709146,9.35,1.25,14.08,1.004972815,0.989511939,0.991271118,1.019294314,0.999778381,0.999088759,1.000334923,1.000475889,50620,14793396.6,-0.028052153,0.264695763,51314,20160904.4,-0.041197334,-0.072008595,50962,15992879.7,-0.034574781,0.169842227,49453.66667,13803428.23,-0.00512938,0.355398506,50208,14143229.53,-0.020076482,0.322834078,0.001996008,0.024390244,-0.00203252,-0.017964072,0.254866502
577,577,20180516,49200,50200,49150,49850,15918683,9.35,1.25,14.08,0.990369879,0.977618426,0.9766976,1.003616877,0.999806096,0.999312442,1.000403438,1.000572918,50410,14751472.2,-0.011108907,0.079125038,51259,20091312.7,-0.027487856,-0.207683279,51011.5,16286258.85,-0.022769376,-0.022569692,49539.5,13777656.28,0.006267726,0.155398471,50157.41667,14219843.56,-0.006129037,0.11946963,0,0.007021063,-0.014042126,0.013211382,-0.149149673
578,578,20180517,50300,50500,49400,49400,10365440,9.35,1.25,14.08,0.996417823,0.986332191,0.983200032,1.009210178,1.000526301,1.000092293,1.001091691,1.00131525,49970,14043507.6,-0.011406844,-0.261905195,50985,19323201.7,-0.031087575,-0.463575438,51031.5,16181218.35,-0.03197045,-0.359415356,49600.83333,13687831.12,-0.004048991,-0.242725899,50107.91667,14232747.64,-0.014127841,-0.271718978,0.009027081,0.022267206,0,-0.009027081,-0.348850656
579,579,20180518,49900,49900,49350,49500,6706570,9.35,1.25,14.08,1.011694219,1.003655865,0.99899579,1.024716308,1.001153935,1.000939101,1.001855288,1.002142277,49610,13321822.2,-0.002217295,-0.496572624,50635,16962778.7,-0.022415325,-0.604630225,51016.5,16002631.85,-0.029725677,-0.580908312,49633.5,13484219.78,-0.002689716,-0.502635665,50055.58333,14224963.23,-0.011099328,-0.528535161,0.010121457,0.008080808,-0.003030303,0.002024291,-0.352987427
580,580,20180521,49650,50200,49100,50000,9020998,9.35,1.25,14.08,1.012418666,1.008276238,1.00307911,1.02792372,1.001328707,1.001538948,1.002425546,1.002780625,49590,12144167.4,0.008267796,-0.257174436,50445,13908339.4,-0.008821489,-0.351396472,50999.5,16059809.25,-0.019598231,-0.438287351,49650.16667,13319471.42,0.007045965,-0.322721021,50007.08333,14210695.29,-0.000141647,-0.365196578,0.003030303,0.004,-0.018,0.01010101,0.345098612
581,581,20180523,50600,52000,50400,51800,17095490,9.35,1.25,14.08,1.006559355,1.00504857,0.998732919,1.022722929,1.000571861,1.001142066,1.001991267,1.002412934,50110,11821436.2,0.033725803,0.446143236,50365,13307416.4,0.028492008,0.284658831,51090.5,16525983.75,0.013887122,0.034461262,49707.16667,13348505.42,0.042103251,0.280704428,49978.75,14274218.13,0.036440487,0.197648085,0.012,0.003861004,-0.027027027,0.036,0.895077463
582,582,20180524,52000,52000,51100,51400,8289275,9.35,1.25,14.08,1.006010821,1.010191921,1.003541184,1.026806635,1.001935395,1.003134941,1.004068363,1.004567827,50420,10295554.6,0.019436731,-0.194868531,50415,12523513.4,0.019537836,-0.338103076,51092.5,16267317.5,0.006018496,-0.49043381,49773.83333,13317950,0.032671116,-0.377586265,49946.41667,14257256.25,0.029102855,-0.41859255,0.003861004,0.011673152,-0.005836576,-0.007722008,-0.515119192
583,583,20180525,51000,52800,50800,52700,15207266,9.35,1.25,14.08,0.997360561,1.004748621,0.997946273,1.020207925,1.00116972,1.002860042,1.003841749,1.004407953,51080,11263919.8,0.031714957,0.350086495,50525,12653713.7,0.043047996,0.201802598,51088.5,16168153.3,0.031543302,-0.059430863,49864.16667,13356734.43,0.056871167,0.138546707,49919.25,14317708.88,0.055704964,0.062129851,-0.007782101,0.001897533,-0.036053131,0.025291829,0.834571298
584,584,20180528,52500,53000,52000,52300,9787820,9.35,1.25,14.08,1.008014253,1.017295495,1.010868757,1.032453853,1.000267008,1.002146997,1.003228202,1.003845039,51640,11880169.8,0.01278079,-0.176121203,50625,12600996,0.03308642,-0.223250289,51122.5,16069494.3,0.023032911,-0.390906782,49956.5,13372032.27,0.046910812,-0.268037961,49894.25,14346999.88,0.048216979,-0.317779321,-0.003795066,0.013384321,-0.005736138,-0.007590133,-0.356372145
585,585,20180529,52200,52500,51300,51300,8480437,9.35,1.25,14.08,0.997660898,1.006724204,0.999576484,1.020293292,1.000230118,1.002241243,1.003386481,1.004073335,51900,11772057.6,-0.011560694,-0.279613022,50745,11958112.5,0.010937038,-0.29082144,51092.5,15912566.15,0.004061261,-0.467060377,50024.5,13306317.88,0.025497506,-0.362675905,49859.58333,14379868.53,0.028889465,-0.410256291,-0.001912046,0.023391813,0,-0.019120459,-0.13357244
586,586,20180530,51300,51500,49100,49500,20498098,9.35,1.25,14.08,1.001246061,1.012232861,1.00406364,1.024119186,1.000404817,1.002778194,1.003959454,1.004722462,51440,12452579.2,-0.037713841,0.646092562,50775,12137007.7,-0.025110783,0.68889223,51044.5,16148956.05,-0.030257912,0.269314124,50059.83333,13488608.68,-0.011183284,0.519659921,49833.41667,14399611.84,-0.006690624,0.423517399,0,0.04040404,-0.008080808,-0.035087719,1.417103977
587,587,20180531,50400,50800,49850,50700,63491109,9.35,1.25,14.08,1.006015537,1.01831296,1.009641759,1.029567688,1.000551978,1.002867707,1.004082895,1.004955012,51300,23492946,-0.011695906,1.702560547,50860,16894250.3,-0.003145891,2.758148948,51059.5,18492781.5,-0.007040805,2.433291471,50115.16667,14382951.33,0.011669787,3.414331074,49811.91667,14816209.42,0.017828732,3.285246463,0.018181818,0.001972387,-0.016765286,0.024242424,2.097414648
588,588,20180601,50500,51700,49950,51300,13038499,9.35,1.25,14.08,1.006663047,1.021713201,1.013262408,1.03271935,1.000367951,1.00261371,1.003889398,1.004862998,51020,23059192.6,0.005488044,-0.43456394,51050,17161556.2,0.00489716,-0.240249611,51017.5,18242378.95,0.005537316,-0.28526323,50185.83333,14347553.82,0.02220082,-0.091238885,49801.08333,14844944.83,0.030098074,-0.121687608,-0.003944773,0.007797271,-0.026315789,0.01183432,-0.794640554
589,589,20180604,50800,51200,50700,51100,9767171,9.35,1.25,14.08,1.000588438,1.014359819,1.005931106,1.024929193,0.999540082,1.001689224,1.002972814,1.004083773,50780,23055062.8,0.006301694,-0.576354613,51210,17467616.3,-0.002148018,-0.440841221,50922.5,17215197.5,0.003485689,-0.432642524,50270.5,14289248.33,0.016500731,-0.316467125,49803.58333,14679386.67,0.02603059,-0.334633577,-0.009746589,0.001956947,-0.007827789,-0.003898635,-0.250897592
590,590,20180605,51100,51400,50400,51300,9144100,9.35,1.25,14.08,0.998656551,1.012817228,1.005164107,1.023518416,0.999356085,1.001294937,1.002622532,1.003857406,50780,23187795.4,0.010240252,-0.605650307,51340,17479926.5,-0.00077912,-0.476879951,50892.5,15694132.95,0.008007074,-0.417355516,50372.16667,14206634.17,0.018419564,-0.356350006,49807.41667,14648349.17,0.02996709,-0.375759009,0,0.001949318,-0.01754386,0.003913894,-0.063792371
591,591,20180607,51800,51800,50500,50600,13590016,9.35,1.25,14.08,1.007754132,1.021650112,1.01705338,1.034709365,0.995035415,0.995732444,0.99697223,0.998240089,51000,21806179,-0.007843137,-0.376781416,51220,17129379.1,-0.012104647,-0.2066253,50792.5,15218397.75,-0.00378993,-0.107000867,50431.83333,14176078.6,0.003334534,-0.041341658,49801.25,14637723.88,0.016038754,-0.071575874,0.009746589,0.023715415,-0.001976285,-0.013645224,0.486205969
592,592,20180608,50200,50400,49600,49650,16951706,9.35,1.25,14.08,0.997318475,1.009195536,1.006363068,1.022385712,0.997408968,0.997057312,0.998218182,0.999534899,50790,12498298.4,-0.022445363,0.356321113,51045,17995622.2,-0.027328828,-0.058009453,50730,15259567.8,-0.021289178,0.11089031,50449,14101489.53,-0.015837777,0.20212166,49787.83333,14701266.85,-0.002768414,0.153077906,-0.007905138,0.01510574,-0.001007049,-0.018774704,0.247364683
593,593,20180611,49750,50300,49350,49900,10571312,9.35,1.25,14.08,0.996636761,1.005729401,1.004338125,1.019028124,0.99814449,0.996745884,0.997767615,0.999124467,50510,12004861,-0.012076816,-0.119414044,50765,17532026.8,-0.017039299,-0.397028528,50645,15092870.25,-0.014710238,-0.299582397,50460.66667,13953283.9,-0.011110964,-0.242378205,49786.83333,14698617.78,0.002273024,-0.280795504,0.002014099,0.008016032,-0.011022044,0.005035247,-0.376386542
594,594,20180612,49700,49800,49250,49400,12110569,9.35,1.25,14.08,0.99546317,1.003472415,1.002835486,1.016144124,0.999658142,0.99745784,0.998371343,0.999777458,50170,12473540.6,-0.015347817,-0.029099324,50475,17764301.7,-0.021297672,-0.318263718,50550,15182648.85,-0.022749753,-0.202341494,50455,13916720.05,-0.020909722,-0.129782811,49775.66667,14707325.86,-0.007547195,-0.176562135,-0.004008016,0.008097166,-0.003036437,-0.01002004,0.145606998
595,595,20180614,49000,49000,48200,48200,20971729,9.35,1.25,14.08,0.986368651,0.991121234,0.991314798,1.003077863,0.999926014,0.996833036,0.997663936,0.999101345,49550,14839066.4,-0.027245207,0.413278197,50165,19013430.9,-0.039170737,0.102995515,50455,15485771.7,-0.044693291,0.354257922,50429.33333,14121433.03,-0.044207075,0.485099207,49744,14788003.18,-0.031038919,0.418158269,-0.008097166,0.01659751,0,-0.024291498,0.731688164
596,596,20180615,48500,48700,47650,47650,17080892,9.35,1.25,14.08,0.993177921,0.992837548,0.993753875,1.004073101,1.000499233,0.997778003,0.99854905,1.000040043,48960,15537241.6,-0.026756536,0.099351638,49980,18671710.3,-0.046618647,-0.085199389,50377.5,15404359,-0.054141234,0.108834973,50362.5,14071136.23,-0.053859518,0.213895717,49709.58333,14862628.53,-0.041432319,0.149251087,0.006224066,0.022035677,0,-0.011410788,-0.185527717
597,597,20180618,47600,47650,46200,46600,16661870,9.35,1.25,14.08,0.971903481,0.963604076,0.964688832,0.97330381,1.000998225,0.998506389,0.999238039,1.000774299,48350,15479274.4,-0.036194416,0.076398646,49570,13988786.4,-0.059915271,0.191087599,50215,15441518.35,-0.071990441,0.079030548,50276.5,14136946.57,-0.073125615,0.178604582,49663.75,14928435.37,-0.061689864,0.116116297,-0.001049318,0.022532189,-0.008583691,-0.022035677,-0.024531623
598,598,20180619,47200,47350,46500,47000,15217971,9.35,1.25,14.08,0.956707153,0.937278932,0.937515112,0.944120628,1.001671994,0.9997165,1.000415167,1.002007526,47770,16408606.2,-0.016118903,-0.072561629,49140,14206733.6,-0.043549044,0.071180148,50095,15684144.9,-0.061782613,-0.029722621,50200.83333,14242538.58,-0.063760562,0.068487258,49627.75,14960804.29,-0.052949207,0.017189364,0.012875536,0.007446809,-0.010638298,0.008583691,-0.08665888
599,599,20180620,47450,47600,46850,47000,12959316,9.35,1.25,14.08,0.99391468,0.967391117,0.966847285,0.97211874,1.000895718,0.999329263,0.999942341,1.001575887,47290,16578355.6,-0.006132375,-0.218299069,48730,14525948.1,-0.035501744,-0.107850592,49970,15996782.2,-0.059435661,-0.189879825,50131.83333,14255445.52,-0.062471949,-0.090921712,49593.91667,14899545.26,-0.052303122,-0.130220703,0.009574468,0.012765957,-0.003191489,0,-0.148420246
600,600,20180621,47900,47900,47050,47050,10015541,9.35,1.25,14.08,0.986359377,0.953895568,0.951622578,0.955324334,1.000692169,0.999739531,1.000250608,1.001936634,47060,14387118,-0.000212495,-0.303853558,48305,14613092.2,-0.025980747,-0.31461864,49822.5,16046509.35,-0.055647549,-0.375843008,50070.33333,14285390.37,-0.060321814,-0.298896233,49564.16667,14858603.52,-0.050725491,-0.325943317,0.019148936,0.018065887,0,0.00106383,-0.227155121
601,601,20180622,47000,47250,46200,47250,10298006,9.35,1.25,14.08,0.999776058,0.960728286,0.956276507,0.95917591,1.00074717,1.000288128,1.000770249,1.002468286,46980,13030540.8,0.005747126,-0.209702333,47970,14283891.2,-0.015009381,-0.279047575,49595,15706635.15,-0.047282992,-0.344353141,50004.5,14320469.63,-0.055085042,-0.280889086,49531.25,14883168.15,-0.046056782,-0.308077024,-0.001062699,0,-0.022222222,0.004250797,0.02820267
602,602,20180625,47050,47050,46150,46650,10587711,9.35,1.25,14.08,1.007702417,0.969451845,0.963203185,0.965100536,1.000470267,1.000479492,1.000818642,1.002529423,46990,11815709,-0.007235582,-0.103929269,47670,13647491.7,-0.021397105,-0.224200957,49357.5,15821556.95,-0.054854885,-0.330804735,49931,14348511.48,-0.065710681,-0.262103877,49490.33333,14871577.41,-0.057391679,-0.288057298,-0.004232804,0.008574491,-0.010718114,-0.012698413,0.028132145
